Lick_bg_nearIR	Lick_bg_nearIR
Infrared	Infrared
nm	nm
	
2549.24	303.677155
2549.3401	274.16861
2549.4399	257.721497
2549.54	249.159378
2549.6401	246.235184
2549.74	247.224457
2549.8401	254.501251
2549.9399	274.390045
2550.04	311.272217
2550.1401	298.043152
2550.24	313.198792
2550.3401	330.852051
2550.4399	339.473877
2550.54	349.921783
2550.6401	353.754608
2550.74	354.338776
2550.8401	354.572083
2550.9399	354.804108
2551.04	355.035858
2551.1401	355.267883
2551.24	355.445068
2551.3401	354.27652
2551.4399	348.15567
2551.54	336.754578
2551.6401	325.322357
2551.74	318.127136
2551.8401	306.721252
2551.9399	304.563782
2552.04	309.890778
2552.1401	320.632233
2552.24	333.500549
2552.3401	347.547943
2552.4399	356.294525
2552.54	358.476471
2552.6401	358.764954
2552.74	358.998657
2552.8401	359.233154
2552.9399	359.467621
2553.04	359.697357
2553.1401	359.926605
2553.24	360.171204
2553.3401	360.40683
2553.4399	360.641541
2553.54	360.857483
2553.6401	358.808075
2553.74	344.723938
2553.8401	319.60025
2553.9399	292.006042
2554.04	269.056824
2554.1401	250.530319
2554.24	232.792648
2554.3401	221.140671
2554.4399	213.247345
2554.54	210.313629
2554.6401	220.269684
2554.74	272.364197
2554.8401	347.836609
2554.9399	355.688568
2555.04	274.403625
2555.1401	216.422516
2555.24	241.569855
2555.3401	254.215775
2555.4399	193.811493
2555.54	279.890076
2555.6401	220.758087
2555.74	292.431152
2555.8401	242.512863
2555.9399	174.261261
2556.04	172.15657
2556.1401	181.080902
2556.24	195.819611
2556.3401	167.767471
2556.4399	166.911896
2556.54	170.559708
2556.6401	183.47197
2556.74	207.83847
2556.8401	213.483917
2556.9399	187.036652
2557.04	193.283936
2557.1401	227.805756
2557.24	274.306641
2557.3401	319.560974
2557.4399	350.329254
2557.54	258.499878
2557.6401	227.88266
2557.74	218.286667
2557.8401	224.912155
2557.9399	264.69931
2558.04	254.040802
2558.1401	316.64743
2558.24	294.279907
2558.3401	258.702209
2558.4399	274.374573
2558.54	276.775177
2558.6401	278.456146
2558.74	284.927002
2558.8401	294.225677
2558.9399	305.406067
2559.04	317.24176
2559.1401	327.875366
2559.24	339.577972
2559.3401	349.54245
2559.4399	359.397217
2559.54	367.479889
2559.6401	372.836487
2559.74	375.287933
2559.8401	375.954315
2559.9399	376.210602
2560.04	376.454529
2560.1401	376.698456
2560.24	376.942841
2560.3401	377.187408
2560.4399	377.432007
2560.54	377.676697
2560.6401	377.921295
2560.74	378.166168
2560.8401	378.411194
2560.9399	378.656586
2561.04	378.902191
2561.1401	379.147308
2561.24	379.39325
2561.3401	379.638672
2561.4399	379.884949
2561.54	380.130798
2561.6401	380.376892
2561.74	380.623383
2561.8401	380.869507
2561.9399	381.116486
2562.04	381.362976
2562.1401	381.610199
2562.24	381.857025
2562.3401	382.104309
2562.4399	382.351379
2562.54	382.598633
2562.6401	382.846558
2562.74	383.093964
2562.8401	383.342041
2562.9399	383.589966
2563.04	383.838165
2563.1401	384.086426
2563.24	384.334595
2563.3401	384.583282
2563.4399	384.809235
2563.54	384.992889
2563.6401	385.196655
2563.74	385.471344
2563.8401	385.782745
2563.9399	386.074982
2564.04	386.326904
2564.1401	386.576691
2564.24	386.826477
2564.3401	387.076141
2564.4399	387.326416
2564.54	387.576416
2564.6401	387.826721
2564.74	388.077362
2564.8401	388.327667
2564.9399	388.578918
2565.04	388.829376
2565.1401	389.080658
2565.24	389.331787
2565.3401	389.583069
2565.4399	389.834778
2565.54	390.083954
2565.6401	390.300751
2565.74	390.043671
2565.8401	385.231995
2565.9399	380.21167
2566.04	373.101837
2566.1401	374.64386
2566.24	384.585541
2566.3401	366.302551
2566.4399	378.366089
2566.54	354.825104
2566.6401	341.809875
2566.74	338.463409
2566.8401	337.571838
2566.9399	340.859222
2567.04	340.251587
2567.1401	345.699554
2567.24	371.088715
2567.3401	380.918945
2567.4399	363.941071
2567.54	371.043243
2567.6401	383.548676
2567.74	393.41748
2567.8401	395.903168
2567.9399	396.167053
2568.04	396.422058
2568.1401	396.674377
2568.24	396.41864
2568.3401	395.00238
2568.4399	395.682068
2568.54	397.154175
2568.6401	397.922974
2568.74	398.212036
2568.8401	398.468323
2568.9399	398.724792
2569.04	398.981293
2569.1401	399.238098
2569.24	399.49472
2569.3401	399.752045
2569.4399	400.009003
2569.54	400.266144
2569.6401	400.523834
2569.74	400.781097
2569.8401	401.039093
2569.9399	401.296509
2570.04	401.554962
2570.1401	401.812897
2570.24	402.071228
2570.3401	402.329498
2570.4399	402.587952
2570.54	402.83252
2570.6401	402.976959
2570.74	402.929291
2570.8401	403.060242
2570.9399	403.609222
2571.04	401.163849
2571.1401	398.398468
2571.24	395.733704
2571.3401	393.703796
2571.4399	392.374664
2571.54	394.847656
2571.6401	394.934753
2571.74	392.098724
2571.8401	394.786987
2571.9399	402.628021
2572.04	404.691772
2572.1401	400.786377
2572.24	401.889099
2572.3401	404.398712
2572.4399	407.118347
2572.54	407.836945
2572.6401	408.138733
2572.74	408.569336
2572.8401	408.836792
2572.9399	409.098541
2573.04	409.361359
2573.1401	409.623474
2573.24	409.886383
2573.3401	410.148834
2573.4399	410.411713
2573.54	410.674713
2573.6401	410.937927
2573.74	411.201355
2573.8401	411.464844
2573.9399	411.728455
2574.04	411.992371
2574.1401	412.255951
2574.24	412.506927
2574.3401	412.686676
2574.4399	412.830231
2574.54	413.163239
2574.6401	413.575012
2574.74	413.814545
2574.8401	414.064301
2574.9399	414.372467
2575.04	414.637787
2575.1401	414.903381
2575.24	415.16864
2575.3401	415.434418
2575.4399	415.614746
2575.54	415.275085
2575.6401	414.56485
2575.74	414.230133
2575.8401	414.680023
2575.9399	415.897644
2576.04	417.187805
2576.1401	417.523132
2576.24	417.798523
2576.3401	418.099274
2576.4399	418.366302
2576.54	418.633636
2576.6401	418.90152
2576.74	419.169373
2576.8401	419.437195
2576.9399	419.704987
2577.04	419.973297
2577.1401	420.241455
2577.24	420.510162
2577.3401	420.778625
2577.4399	421.047455
2577.54	421.316345
2577.6401	421.585205
2577.74	421.853271
2577.8401	422.043854
2577.9399	421.952881
2578.04	421.268127
2578.1401	419.793518
2578.24	417.51767
2578.3401	414.755035
2578.4399	412.526855
2578.54	412.266113
2578.6401	407.298431
2578.74	412.37735
2578.8401	410.214752
2578.9399	408.496887
2579.04	420.756744
2579.1401	406.582611
2579.24	404.148224
2579.3401	406.794952
2579.4399	413.46405
2579.54	423.828217
2579.6401	426.498047
2579.74	426.442078
2579.8401	426.289398
2579.9399	423.675598
2580.04	424.668945
2580.1401	426.441803
2580.24	427.844635
2580.3401	428.698547
2580.4399	429.154205
2580.54	429.452789
2580.6401	429.726074
2580.74	430.000092
2580.8401	430.273743
2580.9399	430.547852
2581.04	430.821869
2581.1401	431.096039
2581.24	431.370514
2581.3401	431.644867
2581.4399	431.919678
2581.54	432.194641
2581.6401	432.469818
2581.74	432.745026
2581.8401	433.020203
2581.9399	433.25824
2582.04	433.432709
2582.1401	433.646576
2582.24	433.855316
2582.3401	434.02179
2582.4399	434.344543
2582.54	434.764954
2582.6401	435.201019
2582.74	435.505035
2582.8401	435.781982
2582.9399	436.059143
2583.04	436.336243
2583.1401	436.613922
2583.24	436.891205
2583.3401	437.168854
2583.4399	437.446472
2583.54	437.724457
2583.6401	438.002625
2583.74	438.280762
2583.8401	438.558929
2583.9399	438.837463
2584.04	439.116302
2584.1401	439.394867
2584.24	439.674255
2584.3401	439.953125
2584.4399	440.232513
2584.54	440.511658
2584.6401	440.791443
2584.74	441.071381
2584.8401	441.351135
2584.9399	441.631531
2585.04	441.911316
2585.1401	442.191986
2585.24	442.470062
2585.3401	442.698639
2585.4399	442.888275
2585.54	443.067047
2585.6401	443.337067
2585.74	443.621521
2585.8401	443.697998
2585.9399	444.022888
2586.04	444.442871
2586.1401	444.921478
2586.24	445.285309
2586.3401	445.568268
2586.4399	445.850494
2586.54	446.13324
2586.6401	446.415771
2586.74	446.698547
2586.8401	446.981873
2586.9399	447.26474
2587.04	447.548248
2587.1401	447.83136
2587.24	448.115326
2587.3401	448.398743
2587.4399	448.682953
2587.54	448.966888
2587.6401	449.250732
2587.74	449.535828
2587.8401	449.819977
2587.9399	450.104889
2588.04	450.389343
2588.1401	450.6745
2588.24	450.959625
2588.3401	451.244812
2588.4399	451.530579
2588.54	451.815826
2588.6401	452.101959
2588.74	452.387756
2588.8401	452.673828
2588.9399	452.960144
2589.04	453.246429
2589.1401	453.533112
2589.24	453.819641
2589.3401	454.106598
2589.4399	454.393646
2589.54	454.680817
2589.6401	454.968079
2589.74	455.255615
2589.8401	455.543549
2589.9399	455.831116
2590.04	456.09491
2590.1401	456.241058
2590.24	456.216736
2590.3401	456.077972
2590.4399	455.799316
2590.54	455.279388
2590.6401	454.956726
2590.74	455.103027
2590.8401	456.456207
2590.9399	458.437164
2591.04	458.751404
2591.1401	459.256744
2591.24	459.327148
2591.3401	459.804199
2591.4399	459.216003
2591.54	459.157776
2591.6401	459.739746
2591.74	460.47818
2591.8401	461.21344
2591.9399	461.608795
2592.04	461.898499
2592.1401	462.20282
2592.24	462.493988
2592.3401	462.785706
2592.4399	463.077393
2592.54	463.369293
2592.6401	463.66156
2592.74	463.95343
2592.8401	464.246094
2592.9399	464.53833
2593.04	464.831116
2593.1401	465.123718
2593.24	465.416901
2593.3401	465.71051
2593.4399	466.002991
2593.54	466.29718
2593.6401	466.590515
2593.74	466.884186
2593.8401	467.178284
2593.9399	467.472565
2594.04	467.766846
2594.1401	468.061096
2594.24	468.35611
2594.3401	468.65033
2594.4399	468.945465
2594.54	469.24054
2594.6401	469.535889
2594.74	469.831238
2594.8401	470.126862
2594.9399	470.422913
2595.04	470.718445
2595.1401	471.01474
2595.24	471.310608
2595.3401	471.607269
2595.4399	471.903748
2595.54	472.200012
2595.6401	472.497467
2595.74	472.793854
2595.8401	473.091644
2595.9399	473.388611
2596.04	473.686218
2596.1401	473.983978
2596.24	474.281738
2596.3401	474.579651
2596.4399	474.877533
2596.54	475.176117
2596.6401	475.474854
2596.74	475.773041
2596.8401	476.072205
2596.9399	476.370789
2597.04	476.670227
2597.1401	476.969055
2597.24	477.26889
2597.3401	477.568359
2597.4399	477.868347
2597.54	478.168121
2597.6401	478.467834
2597.74	478.768402
2597.8401	479.068939
2597.9399	479.36969
2598.04	479.669983
2598.1401	479.957031
2598.24	480.058594
2598.3401	480.421295
2598.4399	480.300293
2598.54	479.028015
2598.6401	478.302795
2598.74	477.528961
2598.8401	477.291809
2598.9399	477.801758
2599.04	475.969635
2599.1401	475.517822
2599.24	477.002197
2599.3401	476.211731
2599.4399	477.302551
2599.54	480.763031
2599.6401	484.043793
2599.74	484.61319
2599.8401	485.111023
2599.9399	485.145813
2600.04	483.300293
2600.1401	482.077393
2600.24	482.446045
2600.3401	483.685364
2600.4399	484.999573
2600.54	486.366058
2600.6401	487.281403
2600.74	487.838959
2600.8401	488.156433
2600.9399	488.462219
2601.04	488.767578
2601.1401	489.073639
2601.24	489.379547
2601.3401	489.685486
2601.4399	489.992035
2601.54	490.298157
2601.6401	490.605286
2601.74	490.911774
2601.8401	491.218689
2601.9399	491.525787
2602.04	491.832855
2602.1401	492.140717
2602.24	492.448059
2602.3401	492.755859
2602.4399	493.054382
2602.54	493.34491
2602.6401	493.666595
2602.74	493.988617
2602.8401	494.297424
2602.9399	494.606018
2603.04	494.915039
2603.1401	495.224182
2603.24	495.533386
2603.3401	495.842957
2603.4399	496.152283
2603.54	496.462402
2603.6401	496.772034
2603.74	497.08252
2603.8401	497.39267
2603.9399	497.703033
2604.04	498.013245
2604.1401	498.324371
2604.24	498.635681
2604.3401	498.946625
2604.4399	499.257874
2604.54	499.569153
2604.6401	499.880768
2604.74	500.192444
2604.8401	500.504547
2604.9399	500.816742
2605.04	501.128815
2605.1401	501.441467
2605.24	501.753998
2605.3401	502.06665
2605.4399	502.379791
2605.54	502.692688
2605.6401	503.006439
2605.74	503.319641
2605.8401	503.633209
2605.9399	503.94693
2606.04	504.260681
2606.1401	504.57489
2606.24	504.889008
2606.3401	505.20401
2606.4399	505.518127
2606.54	505.833191
2606.6401	506.148438
2606.74	506.46347
2606.8401	506.778625
2606.9399	507.093933
2607.04	507.409821
2607.1401	507.725769
2607.24	508.041595
2607.3401	508.357483
2607.4399	508.674164
2607.54	508.990234
2607.6401	509.307129
2607.74	509.623962
2607.8401	509.940826
2607.9399	510.258301
2608.04	510.575287
2608.1401	510.892975
2608.24	511.210602
2608.3401	511.528625
2608.4399	511.846619
2608.54	512.164429
2608.6401	512.483276
2608.74	512.80127
2608.8401	513.1203
2608.9399	513.439148
2609.04	513.758118
2609.1401	514.077515
2609.24	514.396667
2609.3401	514.716492
2609.4399	515.035828
2609.54	515.356079
2609.6401	515.675781
2609.74	515.995911
2609.8401	516.317017
2609.9399	516.637329
2610.04	516.958313
2610.1401	517.278564
2610.24	517.600159
2610.3401	517.921265
2610.4399	518.242859
2610.54	518.564209
2610.6401	518.875916
2610.74	519.17157
2610.8401	519.494019
2610.9399	519.776489
2611.04	519.450195
2611.1401	519.10968
2611.24	519.546509
2611.3401	520.866455
2611.4399	520.192383
2611.54	519.558899
2611.6401	520.235046
2611.74	521.622925
2611.8401	522.703491
2611.9399	523.085022
2612.04	523.409058
2612.1401	523.733582
2612.24	524.057678
2612.3401	524.382812
2612.4399	524.70752
2612.54	525.032532
2612.6401	525.357849
2612.74	525.6828
2612.8401	526.008789
2612.9399	526.333984
2613.04	526.660339
2613.1401	526.98645
2613.24	527.312683
2613.3401	527.638916
2613.4399	527.965576
2613.54	528.29248
2613.6401	528.619507
2613.74	528.946655
2613.8401	529.273926
2613.9399	529.601135
2614.04	529.92926
2614.1401	530.256348
2614.24	530.543579
2614.3401	530.753479
2614.4399	531.047668
2614.54	531.473816
2614.6401	531.891479
2614.74	532.227417
2614.8401	532.556519
2614.9399	532.885742
2615.04	533.215027
2615.1401	533.544861
2615.24	533.874512
2615.3401	534.20459
2615.4399	534.534668
2615.54	534.864502
2615.6401	535.195374
2615.74	535.525757
2615.8401	535.856934
2615.9399	536.187439
2616.04	536.519043
2616.1401	536.849976
2616.24	537.181763
2616.3401	537.51355
2616.4399	537.844727
2616.54	538.177368
2616.6401	538.509399
2616.74	538.842102
2616.8401	539.174072
2616.9399	539.506958
2617.04	539.840271
2617.1401	540.172852
2617.24	540.506531
2617.3401	540.839844
2617.4399	541.173523
2617.54	541.507446
2617.6401	541.841309
2617.74	542.175659
2617.8401	542.509644
2617.9399	542.84436
2618.04	543.179077
2618.1401	543.513855
2618.24	543.84906
2618.3401	544.184387
2618.4399	544.519531
2618.54	544.85498
2618.6401	545.19104
2618.74	545.526855
2618.8401	545.863159
2618.9399	546.199219
2619.04	546.535461
2619.1401	546.872498
2619.24	547.208862
2619.3401	547.546265
2619.4399	547.883179
2619.54	548.220764
2619.6401	548.557983
2619.74	548.895752
2619.8401	549.233704
2619.9399	549.571899
2620.04	549.910156
2620.1401	550.248535
2620.24	550.58728
2620.3401	550.925903
2620.4399	551.265015
2620.54	551.604187
2620.6401	551.943298
2620.74	552.283081
2620.8401	552.622253
2620.9399	552.962463
2621.04	553.302368
2621.1401	553.642883
2621.24	553.983032
2621.3401	554.323853
2621.4399	554.664612
2621.54	555.005249
2621.6401	555.346558
2621.74	555.687805
2621.8401	556.028931
2621.9399	556.365601
2622.04	556.650696
2622.1401	556.891235
2622.24	557.129517
2622.3401	557.197571
2622.4399	557.193665
2622.54	557.532104
2622.6401	558.036804
2622.74	557.278564
2622.8401	558.284607
2622.9399	559.010925
2623.04	556.457458
2623.1401	555.01062
2623.24	554.307251
2623.3401	554.147583
2623.4399	555.995239
2623.54	553.785583
2623.6401	553.707397
2623.74	554.137817
2623.8401	555.263306
2623.9399	555.322021
2624.04	556.691406
2624.1401	558.302979
2624.24	559.39032
2624.3401	561.158081
2624.4399	564.507385
2624.54	563.140991
2624.6401	562.970337
2624.74	564.77832
2624.8401	565.956543
2624.9399	565.699097
2625.04	565.937378
2625.1401	566.497437
2625.24	567.053955
2625.3401	567.495605
2625.4399	567.904175
2625.54	568.287842
2625.6401	568.636597
2625.74	568.98468
2625.8401	569.333313
2625.9399	569.681641
2626.04	570.030579
2626.1401	570.379578
2626.24	570.728516
2626.3401	571.078125
2626.4399	571.427551
2626.54	571.777283
2626.6401	572.126709
2626.74	572.477417
2626.8401	572.827148
2626.9399	573.178345
2627.04	573.528687
2627.1401	573.879456
2627.24	574.230286
2627.3401	574.581482
2627.4399	574.933044
2627.54	575.284546
2627.6401	575.635925
2627.74	575.988098
2627.8401	576.34021
2627.9399	576.692871
2628.04	577.045227
2628.1401	577.397949
2628.24	577.750671
2628.3401	578.103638
2628.4399	578.457031
2628.54	578.810547
2628.6401	579.164368
2628.74	579.5177
2628.8401	579.871948
2628.9399	580.225525
2629.04	580.579956
2629.1401	580.934937
2629.24	581.289368
2629.3401	581.644714
2629.4399	581.999084
2629.54	582.354614
2629.6401	582.710449
2629.74	583.065918
2629.8401	583.421692
2629.9399	583.777588
2630.04	584.133972
2630.1401	584.490356
2630.24	584.84668
2630.3401	585.203491
2630.4399	585.560425
2630.54	585.917786
2630.6401	586.275452
2630.74	586.632812
2630.8401	586.990112
2630.9399	587.348877
2631.04	587.705933
2631.1401	588.064758
2631.24	588.42334
2631.3401	588.781555
2631.4399	589.140686
2631.54	589.499878
2631.6401	589.859253
2631.74	590.217896
2631.8401	590.578003
2631.9399	590.937317
2632.04	591.297546
2632.1401	591.658325
2632.24	592.017944
2632.3401	592.37915
2632.4399	592.739258
2632.54	593.100403
2632.6401	593.461548
2632.74	593.822815
2632.8401	594.184326
2632.9399	594.545532
2633.04	594.908325
2633.1401	595.269958
2633.24	595.631836
2633.3401	595.994263
2633.4399	596.357056
2633.54	596.719849
2633.6401	597.082397
2633.74	597.446167
2633.8401	597.809448
2633.9399	598.173096
2634.04	598.536499
2634.1401	598.901184
2634.24	599.265259
2634.3401	599.629089
2634.4399	599.993286
2634.54	600.358215
2634.6401	600.723694
2634.74	601.088196
2634.8401	601.382996
2634.9399	601.415405
2635.04	600.905579
2635.1401	599.626587
2635.24	597.50116
2635.3401	594.462524
2635.4399	590.609619
2635.54	586.803955
2635.6401	583.797729
2635.74	586.108582
2635.8401	601.668396
2635.9399	601.823181
2636.04	577.407715
2636.1401	559.446167
2636.24	550.972961
2636.3401	548.391418
2636.4399	553.924988
2636.54	579.995239
2636.6401	606.719604
2636.74	605.607544
2636.8401	570.429321
2636.9399	537.125244
2637.04	518.559692
2637.1401	506.683289
2637.24	491.51889
2637.3401	484.45636
2637.4399	480.581299
2637.54	498.863373
2637.6401	512.984009
2637.74	473.314514
2637.8401	473.578705
2637.9399	474.797607
2638.04	468.544281
2638.1401	462.183777
2638.24	464.946381
2638.3401	473.785706
2638.4399	499.447418
2638.54	524.742065
2638.6401	583.522156
2638.74	614.991516
2638.8401	613.324829
2638.9399	601.106873
2639.04	614.392456
2639.1401	559.385925
2639.24	568.050659
2639.3401	579.091431
2639.4399	508.721375
2639.54	473.272064
2639.6401	503.896057
2639.74	494.05365
2639.8401	470.442871
2639.9399	476.70874
2640.04	501.827057
2640.1401	565.807251
2640.24	595.643677
2640.3401	614.732605
2640.4399	596.015137
2640.54	620.285828
2640.6401	622.936157
2640.74	621.360596
2640.8401	606.968811
2640.9399	605.8797
2641.04	621.358215
2641.1401	624.851379
2641.24	624.685913
2641.3401	621.875183
2641.4399	624.440796
2641.54	626.360229
2641.6401	626.7453
2641.74	627.123413
2641.8401	627.502808
2641.9399	627.881348
2642.04	628.260925
2642.1401	628.640503
2642.24	629.019714
2642.3401	629.39978
2642.4399	629.779785
2642.54	630.160461
2642.6401	630.463013
2642.74	629.728699
2642.8401	627.536987
2642.9399	621.118652
2643.04	606.681763
2643.1401	595.132568
2643.24	585.311157
2643.3401	578.608093
2643.4399	576.194458
2643.54	579.199585
2643.6401	591.921997
2643.74	588.84314
2643.8401	602.679321
2643.9399	626.50354
2644.04	635.471558
2644.1401	636.270996
2644.24	636.358276
2644.3401	629.819702
2644.4399	623.668823
2644.54	626.537842
2644.6401	627.029175
2644.74	631.417786
2644.8401	635.420166
2644.9399	637.896179
2645.04	639.327515
2645.1401	640.059448
2645.24	640.501465
2645.3401	640.887085
2645.4399	641.272888
2645.54	641.659302
2645.6401	642.045532
2645.74	642.432678
2645.8401	642.819275
2645.9399	643.205994
2646.04	643.593506
2646.1401	643.980408
2646.24	644.368103
2646.3401	644.755737
2646.4399	645.143921
2646.54	645.525208
2646.6401	645.877563
2646.74	646.304626
2646.8401	646.69751
2646.9399	647.086792
2647.04	647.474304
2647.1401	647.3526
2647.24	643.75885
2647.3401	635.365601
2647.4399	629.464966
2647.54	639.055298
2647.6401	627.43396
2647.74	604.486023
2647.8401	583.552856
2647.9399	585.022522
2648.04	586.103699
2648.1401	560.778809
2648.24	556.763611
2648.3401	542.455444
2648.4399	542.34314
2648.54	553.12854
2648.6401	532.078491
2648.74	525.771301
2648.8401	524.031433
2648.9399	524.643921
2649.04	526.833435
2649.1401	531.401611
2649.24	532.539185
2649.3401	541.108215
2649.4399	554.067505
2649.54	590.07489
2649.6401	649.371948
2649.74	654.670532
2649.8401	615.641418
2649.9399	580.07489
2650.04	580.23468
2650.1401	588.574585
2650.24	586.047729
2650.3401	590.421021
2650.4399	598.622009
2650.54	608.060181
2650.6401	618.360413
2650.74	631.764587
2650.8401	642.183044
2650.9399	650.216492
2651.04	653.788879
2651.1401	661.06189
2651.24	663.973511
2651.3401	664.403198
2651.4399	664.80127
2651.54	665.168518
2651.6401	665.521484
2651.74	665.980469
2651.8401	666.395691
2651.9399	666.794922
2652.04	667.194031
2652.1401	667.594666
2652.24	667.994019
2652.3401	668.393799
2652.4399	668.793091
2652.54	669.193726
2652.6401	669.593628
2652.74	669.995972
2652.8401	670.39679
2652.9399	670.797729
2653.04	671.199341
2653.1401	671.600525
2653.24	672.002563
2653.3401	672.404297
2653.4399	672.806763
2653.54	673.199768
2653.6401	673.443359
2653.74	673.654419
2653.8401	674.355347
2653.9399	674.21814
2654.04	673.344116
2654.1401	672.592896
2654.24	673.707336
2654.3401	675.068726
2654.4399	674.599304
2654.54	676.415222
2654.6401	677.053223
2654.74	677.991211
2654.8401	678.459961
2654.9399	678.865234
2655.04	679.271118
2655.1401	679.676575
2655.24	680.082214
2655.3401	680.488708
2655.4399	680.894958
2655.54	681.301392
2655.6401	681.708923
2655.74	682.115234
2655.8401	682.523315
2655.9399	682.930115
2656.04	683.337769
2656.1401	683.742065
2656.24	684.14502
2656.3401	684.559387
2656.4399	684.487671
2656.54	683.855408
2656.6401	683.380493
2656.74	684.642456
2656.8401	686.467407
2656.9399	687.016113
2657.04	687.404175
2657.1401	686.436279
2657.24	683.125549
2657.3401	681.239563
2657.4399	682.278137
2657.54	685.385437
2657.6401	689.14209
2657.74	690.29541
2657.8401	690.711182
2657.9399	691.122681
2658.04	691.519287
2658.1401	690.78241
2658.24	689.361633
2658.3401	689.8078
2658.4399	690.930359
2658.54	692.0495
2658.6401	693.303528
2658.74	694.224426
2658.8401	694.781616
2658.9399	695.249146
2659.04	695.664978
2659.1401	696.079224
2659.24	696.493042
2659.3401	696.908203
2659.4399	697.322388
2659.54	697.738098
2659.6401	698.152222
2659.74	698.568542
2659.8401	698.983521
2659.9399	699.39978
2660.04	699.815857
2660.1401	700.232056
2660.24	700.648804
2660.3401	701.064758
2660.4399	701.4823
2660.54	701.899231
2660.6401	702.316589
2660.74	702.73407
2660.8401	703.152161
2660.9399	703.570312
2661.04	703.987915
2661.1401	704.406616
2661.24	704.825317
2661.3401	705.244202
2661.4399	705.663086
2661.54	706.082153
2661.6401	706.502075
2661.74	706.921753
2661.8401	707.341614
2661.9399	707.761414
2662.04	708.182068
2662.1401	708.602661
2662.24	709.022949
2662.3401	709.444336
2662.4399	709.865234
2662.54	710.286743
2662.6401	710.70813
2662.74	711.130188
2662.8401	711.552246
2662.9399	711.974487
2663.04	712.397461
2663.1401	712.81958
2663.24	713.243286
2663.3401	713.666077
2663.4399	714.089294
2663.54	714.512756
2663.6401	714.936279
2663.74	715.360229
2663.8401	715.784546
2663.9399	716.209351
2664.04	716.633545
2664.1401	717.059082
2664.24	717.483826
2664.3401	717.909302
2664.4399	718.334839
2664.54	718.760254
2664.6401	719.186157
2664.74	719.611816
2664.8401	720.038879
2664.9399	720.464722
2665.04	720.891968
2665.1401	721.319214
2665.24	721.746094
2665.3401	722.173462
2665.4399	722.600952
2665.54	723.02948
2665.6401	723.457397
2665.74	723.885864
2665.8401	724.31427
2665.9399	724.74292
2666.04	725.172119
2666.1401	725.600708
2666.24	726.03064
2666.3401	726.460083
2666.4399	726.889954
2666.54	727.319763
2666.6401	727.75
2666.74	728.180908
2666.8401	728.611328
2666.9399	729.042786
2667.04	729.473755
2667.1401	729.904663
2667.24	730.336731
2667.3401	730.768494
2667.4399	731.200745
2667.54	731.632446
2667.6401	732.065125
2667.74	732.497559
2667.8401	732.93103
2667.9399	733.364136
2668.04	733.797546
2668.1401	734.230835
2668.24	734.664429
2668.3401	735.099243
2668.4399	735.532715
2668.54	735.966919
2668.6401	736.401917
2668.74	736.836792
2668.8401	737.271973
2668.9399	737.706726
2669.04	738.142944
2669.1401	738.578491
2669.24	739.014587
2669.3401	739.450806
2669.4399	739.887146
2669.54	740.324341
2669.6401	740.76062
2669.74	741.197388
2669.8401	741.634827
2669.9399	742.07312
2670.04	742.509949
2670.1401	742.948181
2670.24	743.386658
2670.3401	743.825317
2670.4399	744.263794
2670.54	744.702393
2670.6401	745.141968
2670.74	745.580688
2670.8401	746.020325
2670.9399	746.460571
2671.04	746.900085
2671.1401	747.340881
2671.24	747.780518
2671.3401	748.221802
2671.4399	748.662415
2671.54	749.103333
2671.6401	749.544312
2671.74	749.985962
2671.8401	750.428528
2671.9399	750.869141
2672.04	751.312256
2672.1401	751.7547
2672.24	752.197021
2672.3401	752.639893
2672.4399	753.08313
2672.54	753.526123
2672.6401	753.969604
2672.74	754.413818
2672.8401	754.857727
2672.9399	755.301575
2673.04	755.746948
2673.1401	756.190735
2673.24	756.635864
2673.3401	757.081177
2673.4399	757.52655
2673.54	757.971375
2673.6401	758.417725
2673.74	758.863892
2673.8401	759.309875
2673.9399	759.756653
2674.04	760.202759
2674.1401	760.650024
2674.24	761.096924
2674.3401	761.5448
2674.4399	761.992188
2674.54	762.440308
2674.6401	762.888184
2674.74	763.336426
2674.8401	763.784851
2674.9399	764.233093
2675.04	764.682739
2675.1401	765.131409
2675.24	765.580505
2675.3401	766.030701
2675.4399	766.480103
2675.54	766.930481
2675.6401	767.380066
2675.74	767.830994
2675.8401	768.282104
2675.9399	768.733521
2676.04	769.184204
2676.1401	769.635254
2676.24	770.087402
2676.3401	770.538513
2676.4399	770.991333
2676.54	771.443237
2676.6401	771.89624
2676.74	772.348755
2676.8401	772.80188
2676.9399	773.254639
2677.04	773.708618
2677.1401	774.161865
2677.24	774.616394
2677.3401	775.07019
2677.4399	775.525391
2677.54	775.979309
2677.6401	776.434204
2677.74	776.88916
2677.8401	777.345337
2677.9399	777.800293
2678.04	778.255981
2678.1401	778.712036
2678.24	779.168518
2678.3401	779.625366
2678.4399	780.081116
2678.54	780.538086
2678.6401	780.994995
2678.74	781.452515
2678.8401	781.910645
2678.9399	782.367737
2679.04	782.826782
2679.1401	783.284363
2679.24	783.743286
2679.3401	784.201782
2679.4399	784.660522
2679.54	785.120239
2679.6401	785.579224
2679.74	786.039429
2679.8401	786.498901
2679.9399	786.959351
2680.04	787.419434
2680.1401	787.880493
2680.24	788.340942
2680.3401	788.801758
2680.4399	789.26355
2680.54	789.72467
2680.6401	790.186951
2680.74	790.648193
